.77207326;24640;CYMBIDIUM;PER TAK SNOWBIRD;;X 6;;;FIORI;;4;6.000;11.00;10;PZ;;;;13/12/2017;424;CTCODFOR;False;;0;11.000;11.000;
.77207308;;CYMBIDIUM;MIX SPECIAL;;;;;FIORI;;1;4.000;12.00;10;PZ;;;;12/12/2017;423;CTCODFOR;False;;0;12.000;12.000;
.78200120;;CYMBIDIUM;MIX SPECIAL;;;;;FIORI;;16;4.000;12.00;10;PZ;;;;09/01/2018;8;CTCODFOR;False;;0;12.000;12.000;
.78200048;;CYMBIDIUM;MIX SPECIAL;;;;;FIORI;;14;4.000;13.00;10;PZ;;;;03/01/2018;3;CTCODFOR;False;;0;13.000;13.000;
.78200081;970;CYMBIDIUM;PER BLOEM GEMENGD;;;;;FIORI;;9;9.000;7.00;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;7.000;7.000;
.78200082;970;CYMBIDIUM;PER BLOEM GEMENGD;;;;;FIORI;;10;6.000;12.00;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;12.000;12.000;
.78200083;970;CYMBIDIUM;PER BLOEM GEMENGD;;;;;FIORI;;9;9.000;10.00;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;10.000;10.000;
.78200084;18932;CYMBIDIUM;PER TAK MRS. EVELINE;;;;;FIORI;;6;6.000;14.00;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;14.000;14.000;
.78200086;24640;CYMBIDIUM;PER TAK SNOWBIRD;;;;;FIORI;;6;9.000;12.00;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;12.000;12.000;
.77207596;;CYMBIDIUM;CASCADE EXCELLENT;;;;;FIORI;;16;9.000;10.00;10;PZ;;;;30/12/2017;443;CTCODFOR;False;;0;10.000;10.000;
.77207597;;CYMBIDIUM;SNOWCASTLE;;;;;FIORI;;6;6.000;13.00;10;PZ;;;;30/12/2017;443;CTCODFOR;False;;0;13.000;13.000;
.77207487;2458;CYMBIDIUM;MINI PER TAK GEMENGD;;;;;FIORI;;18;10.000;6.00;10;PZ;;;;19/12/2017;434;CTCODFOR;False;;0;6.000;6.000;
.77207489;;CYMBIDIUM;GEMENGD;;;;;FIORI;;0;4.000;15.00;10;PZ;;;;19/12/2017;434;CTCODFOR;False;;0;15.000;15.000;
.77207490;;CYMBIDIUM;GEMENGD;;;;;FIORI;;44;9.000;10.00;10;PZ;;;;19/12/2017;434;CTCODFOR;False;;0;10.000;10.000;
.77207441;;CYMBIDIUM;MIX SPECIAL;;;;;FIORI;;16;4.000;12.00;10;PZ;;;;19/12/2017;431;CTCODFOR;False;;0;12.000;12.000;
