.77201350;True;
.77201351;True;
.77201352;True;
.77201353;True;
.77201354;True;
.77201355;True;
.77201356;True;
.77201357;True;
.77201358;True;
.77201359;True;
.77201360;True;
.77201361;True;
.77201362;True;
.77201363;True;
.77201364;True;
.77201365;True;
.77201366;True;
.77201367;True;
.77201368;True;
.77201369;True;
.77201370;True;
.77201371;True;
.77201372;True;
.77201373;True;
.77201374;True;
.77201375;True;
.77201376;True;
.77201377;True;
.77201378;True;
.77201379;True;
.77201380;True;
.77201381;True;
.77201382;True;
.77201383;True;
.77201384;True;
.77201385;True;
.77201386;True;
.77201387;True;
.77201388;True;
.77201389;True;
.77201390;True;
.77201391;True;
.77201392;True;
.77201393;True;
.77201394;True;
.77201395;True;
.77201396;True;
.77201397;True;
.77201398;True;
.77201399;True;
.77201400;True;
.77201401;True;
.77201402;True;
.77201403;True;
.77201404;True;
.77201405;True;
.77201406;True;
.77201407;True;
.77201408;True;
.77201409;True;
.77201410;True;
.77201411;True;
.77201412;True;
.77201413;True;
.77201414;True;
.77201415;True;
.77201416;True;
.77201417;True;
.77201418;True;
.77201419;True;
.77201420;True;
.77201421;True;
.77201422;True;
.77201424;True;
.77201427;True;
.77201428;True;
.77201432;True;
.77201435;True;
.77201436;True;
.77201437;True;
.77201438;True;
.77201439;True;
.77201440;True;
.77201441;True;
.77201442;True;
.77201443;True;
.77201444;True;
.77201445;True;
.77201446;True;
.77201447;True;
.77201448;True;
.77201449;True;
.77201450;True;
.77201451;True;
.77201452;True;
.77201453;True;
.77201454;True;
.77201455;True;
.77201456;True;
.77201457;True;
.77201458;True;
.77201459;True;
.77201460;True;
.77201461;True;
.77201462;True;
.77201463;True;
.77201464;True;
.77201465;True;
.77201466;True;
.77201467;True;
.77201468;True;
.77201469;True;
.77201470;True;
.77201471;True;
.77201472;True;
.77201473;True;
.77201474;True;
.77201475;True;
.77201476;True;
.77201477;True;
.77201478;True;
.77201479;True;
.77201480;True;
.77201481;True;
.77201482;True;
.77201483;True;
.77201484;True;
.77201485;True;
.77201486;True;
.77201487;True;
.77201488;True;
.77201489;True;
.77201490;True;
.77201491;True;
.77201492;True;
.77201493;True;
.77201494;True;
.77201495;True;
.77201496;True;
.77201497;True;
.77201498;True;
.77201499;True;
.77201500;True;
.77201501;True;
